enrollment_key,learner_key,course_key,term_key,program_key,is_course_passed,letter_grade,final_score,is_withdrawn,attendance_rate
506814,11210,12,2,5,FALSE,F,65.9,FALSE,0.64
506815,11210,9,3,5,TRUE,B,95.8,FALSE,0.94
506816,11211,10,1,5,TRUE,A,93.6,FALSE,0.97
506817,11211,11,1,5,TRUE,B,84.1,FALSE,0.71
506818,11211,9,2,5,TRUE,B,78.3,FALSE,0.74
506819,11211,12,2,5,TRUE,B,84.2,FALSE,0.71
506820,11212,1,1,1,TRUE,A,76.2,FALSE,0.7
506821,11212,6,1,1,TRUE,B,90.4,FALSE,0.93
506822,11213,1,6,2,TRUE,B,87.2,FALSE,0.75
506823,11213,12,6,2,TRUE,C,77.8,FALSE,0.69
506824,11213,6,6,2,FALSE,D,65.6,FALSE,0.65
506825,11213,2,7,2,TRUE,B,76.0,FALSE,0.96
506826,11213,3,7,2,TRUE,B,95.5,FALSE,0.6
506827,11213,7,7,2,TRUE,B,77.9,FALSE,0.84
506828,11213,11,8,2,TRUE,B,83.7,FALSE,0.71
506829,11213,8,8,2,TRUE,B,78.9,FALSE,0.79
506830,11213,5,8,2,FALSE,F,53.0,FALSE,0.68
506831,11213,4,9,2,TRUE,B,89.7,FALSE,0.87
506832,11214,15,1,3,TRUE,C,84.1,FALSE,0.9
506833,11214,16,1,3,TRUE,B,94.6,FALSE,0.57
506834,11214,14,1,3,TRUE,A,90.0,FALSE,0.94
506835,11215,14,4,3,TRUE,B,77.4,FALSE,0.65
506836,11215,15,4,3,TRUE,B,93.5,FALSE,0.66
506837,11215,16,5,3,TRUE,B,98.3,FALSE,0.9
506838,11216,5,3,1,TRUE,C,82.6,FALSE,0.58
506839,11216,3,3,1,TRUE,B,77.0,FALSE,0.74
506840,11216,2,3,1,TRUE,C,92.4,FALSE,0.75
506841,11216,6,4,1,TRUE,A,75.9,FALSE,0.94
506842,11216,8,4,1,TRUE,B,76.6,FALSE,0.56
506843,11216,10,4,1,TRUE,B,95.3,FALSE,0.58
506844,11216,1,5,1,TRUE,B,98.9,FALSE,0.89
506845,11216,13,5,1,TRUE,B,83.1,FALSE,0.79
506846,11216,4,5,1,TRUE,B,85.6,FALSE,0.69
506847,11217,13,5,1,TRUE,A,91.7,FALSE,0.71
506848,11217,6,5,1,TRUE,C,77.6,FALSE,0.66
506849,11218,14,9,3,TRUE,A,79.1,FALSE,0.91
506850,11218,15,9,3,TRUE,C,76.3,FALSE,0.63
506851,11218,16,10,3,TRUE,A,95.1,FALSE,0.96
506852,11219,5,1,2,TRUE,B,79.8,FALSE,0.87
506853,11219,4,1,2,FALSE,D,50.6,FALSE,0.84
506854,11219,6,1,2,TRUE,C,78.1,FALSE,0.58
506855,11219,1,2,2,TRUE,C,75.1,FALSE,0.93
506856,11219,12,2,2,TRUE,B,94.9,FALSE,0.64
506857,11219,2,2,2,TRUE,A,85.0,FALSE,0.84
506858,11219,11,3,2,TRUE,A,92.9,FALSE,0.66
506859,11219,8,3,2,TRUE,C,81.7,FALSE,0.73
506860,11219,3,3,2,FALSE,D,69.2,FALSE,0.57
506861,11219,7,4,2,TRUE,B,78.6,FALSE,0.87
506862,11220,16,7,3,TRUE,B,92.5,FALSE,0.93
506863,11220,15,7,3,TRUE,A,78.1,FALSE,0.85
506864,11220,14,8,3,TRUE,B,83.8,FALSE,0.88
506865,11221,10,4,1,TRUE,B,96.1,FALSE,0.57
506866,11221,8,4,1,TRUE,B,92.4,FALSE,0.91
506867,11221,7,5,1,TRUE,B,76.1,FALSE,0.95
506868,11221,12,5,1,TRUE,B,98.8,FALSE,0.56
506869,11221,2,6,1,TRUE,B,90.7,FALSE,0.61
506870,11221,1,6,1,TRUE,A,90.2,FALSE,0.67
506871,11221,4,7,1,TRUE,B,75.9,FALSE,0.74
506872,11221,3,7,1,TRUE,C,98.5,FALSE,0.65
506873,11221,6,8,1,TRUE,B,97.8,FALSE,0.66
506874,11221,9,8,1,TRUE,B,88.3,FALSE,0.9
506875,11221,5,9,1,TRUE,B,96.2,FALSE,0.8
506876,11221,11,9,1,TRUE,B,87.7,FALSE,0.81
506877,11222,11,2,5,TRUE,A,92.1,FALSE,0.92
506878,11222,10,2,5,TRUE,A,96.8,FALSE,0.76
506879,11222,12,3,5,TRUE,B,98.3,FALSE,0.83
506880,11222,9,3,5,FALSE,F,65.8,FALSE,0.69
506881,11223,16,5,4,TRUE,B,82.6,FALSE,0.74
506882,11223,14,5,4,TRUE,B,83.3,FALSE,0.78
506883,11223,15,5,4,TRUE,C,90.2,FALSE,0.57
506884,11224,14,3,4,TRUE,C,93.9,FALSE,0.87
506885,11224,16,3,4,TRUE,A,79.1,FALSE,0.57
506886,11224,15,4,4,TRUE,A,76.5,FALSE,0.86
506887,11224,8,4,4,TRUE,B,95.8,FALSE,0.93
506888,11225,12,1,1,TRUE,B,78.7,FALSE,0.6
506889,11225,10,1,1,TRUE,B,80.2,FALSE,0.74
506890,11225,9,1,1,TRUE,A,98.3,FALSE,0.67
506891,11226,14,1,4,TRUE,C,78.5,FALSE,0.82
506892,11226,8,1,4,TRUE,A,80.8,FALSE,0.65
506893,11226,16,2,4,TRUE,A,91.9,FALSE,0.56
506894,11226,15,2,4,TRUE,B,85.7,FALSE,0.63
506895,11227,2,6,1,TRUE,A,83.1,FALSE,0.82
506896,11227,7,6,1,TRUE,B,77.8,FALSE,1.0
506897,11227,12,7,1,TRUE,C,81.7,FALSE,0.86
506898,11227,9,7,1,TRUE,B,92.6,FALSE,0.68
506899,11227,10,8,1,TRUE,B,87.9,FALSE,0.94
506900,11227,8,8,1,TRUE,A,97.4,FALSE,0.72
506901,11227,1,9,1,TRUE,A,75.1,FALSE,0.55
506902,11227,6,9,1,TRUE,B,89.3,FALSE,0.66
506903,11227,4,10,1,TRUE,A,84.0,FALSE,0.77
506904,11227,5,10,1,TRUE,B,77.9,FALSE,0.74
506905,11227,3,11,1,,,,FALSE,0.89
506906,11227,13,11,1,,,,FALSE,0.62
506907,11228,14,4,4,TRUE,B,85.9,FALSE,0.88
506908,11228,15,4,4,TRUE,B,82.2,FALSE,0.62
506909,11228,8,5,4,TRUE,A,79.0,FALSE,0.62
506910,11228,16,5,4,TRUE,A,97.7,FALSE,0.64
506911,11229,11,2,5,TRUE,B,80.2,FALSE,1.0
506912,11229,10,2,5,TRUE,A,86.6,FALSE,0.9
506913,11229,12,2,5,TRUE,A,82.0,FALSE,0.94
506914,11229,9,3,5,TRUE,B,99.0,FALSE,0.58
506915,11230,14,8,3,TRUE,B,98.7,FALSE,0.91
506916,11230,16,8,3,TRUE,B,91.2,FALSE,0.85
506917,11230,15,8,3,TRUE,C,80.3,FALSE,0.65
506918,11231,3,9,2,FALSE,D,72.4,FALSE,0.8
506919,11231,7,9,2,TRUE,A,96.2,FALSE,0.64
506920,11231,11,9,2,TRUE,B,87.2,FALSE,0.71
506921,11231,12,10,2,TRUE,B,92.6,FALSE,0.56
506922,11231,8,10,2,TRUE,C,75.8,FALSE,0.89
506923,11231,2,10,2,TRUE,B,86.6,FALSE,0.71
506924,11231,4,11,2,TRUE,B,83.3,FALSE,0.61
506925,11231,5,11,2,TRUE,A,79.6,FALSE,0.77
506926,11231,1,11,2,TRUE,B,76.7,FALSE,0.82
506927,11232,14,7,4,TRUE,C,81.8,FALSE,0.83
506928,11232,15,7,4,TRUE,A,92.8,FALSE,0.67
506929,11232,8,7,4,TRUE,C,83.8,FALSE,0.72
506930,11232,16,8,4,TRUE,B,88.3,FALSE,0.81
506931,11233,16,9,6,TRUE,C,94.7,FALSE,0.86
506932,11233,14,9,6,TRUE,C,90.2,FALSE,0.67
506933,11233,10,9,6,TRUE,C,94.1,FALSE,0.85
506934,11233,15,10,6,TRUE,B,96.0,FALSE,0.88
506935,11234,14,7,6,TRUE,B,90.8,FALSE,0.74
506936,11234,10,7,6,TRUE,C,75.6,FALSE,0.97
506937,11235,11,9,1,TRUE,B,95.2,FALSE,0.89
506938,11235,3,9,1,TRUE,B,78.7,FALSE,0.69
506939,11235,9,10,1,TRUE,A,92.6,FALSE,0.99
506940,11235,8,10,1,TRUE,A,82.1,FALSE,0.68
506941,11236,10,1,1,TRUE,B,91.2,FALSE,0.79
506942,11236,5,1,1,TRUE,C,75.7,FALSE,0.71
506943,11236,13,2,1,TRUE,C,97.8,FALSE,0.99
506944,11236,6,2,1,TRUE,C,83.7,FALSE,0.94
506945,11236,7,3,1,TRUE,B,89.1,FALSE,0.75
506946,11236,9,3,1,TRUE,C,85.4,FALSE,0.83
506947,11236,3,4,1,TRUE,B,81.8,FALSE,0.74
506948,11236,2,4,1,TRUE,B,80.6,FALSE,0.99
506949,11236,8,5,1,TRUE,A,86.0,FALSE,0.88
506950,11236,4,5,1,TRUE,A,92.6,FALSE,0.61
506951,11237,15,9,6,TRUE,A,90.4,FALSE,0.6
506952,11237,14,9,6,TRUE,C,86.6,FALSE,0.81
506953,11237,10,10,6,FALSE,F,55.4,FALSE,0.92
506954,11237,16,10,6,TRUE,A,93.7,FALSE,0.75
506955,11238,15,6,3,FALSE,D,70.2,FALSE,0.96
506956,11238,14,6,3,TRUE,B,75.7,FALSE,0.82
506957,11238,16,6,3,FALSE,D,73.3,FALSE,0.58
506958,11239,4,7,1,TRUE,A,75.2,FALSE,0.71
506959,11239,13,7,1,TRUE,B,85.9,FALSE,0.57
506960,11239,7,7,1,TRUE,B,93.5,FALSE,0.98
506961,11239,10,8,1,TRUE,A,77.8,FALSE,0.67
506962,11239,11,8,1,TRUE,B,97.5,FALSE,0.73
506963,11239,6,8,1,TRUE,C,77.9,FALSE,0.61
506964,11239,9,9,1,TRUE,A,76.2,FALSE,0.58
506965,11239,8,9,1,TRUE,A,88.0,FALSE,0.6
506966,11239,1,9,1,TRUE,C,77.8,FALSE,0.75
506967,11240,11,1,5,TRUE,B,89.8,FALSE,0.6
506968,11240,10,1,5,TRUE,B,90.5,FALSE,0.98
506969,11240,9,2,5,FALSE,D,54.7,FALSE,0.63
506970,11240,12,2,5,TRUE,C,80.2,FALSE,0.57
506971,11241,7,7,1,TRUE,B,92.9,FALSE,0.97
506972,11241,6,7,1,TRUE,A,85.5,FALSE,0.88
506973,11241,5,7,1,TRUE,B,89.2,FALSE,0.89
506974,11241,12,8,1,TRUE,A,80.6,FALSE,0.59
506975,11241,9,8,1,FALSE,F,72.6,FALSE,0.9
506976,11241,11,8,1,TRUE,A,89.2,FALSE,0.97
506977,11241,13,9,1,TRUE,A,81.5,FALSE,0.56
506978,11241,1,9,1,TRUE,A,91.4,FALSE,0.62
506979,11241,10,9,1,TRUE,C,90.0,FALSE,0.6
506980,11242,15,8,3,TRUE,A,94.0,FALSE,0.78
506981,11242,14,8,3,TRUE,C,96.6,FALSE,0.58
506982,11242,16,8,3,TRUE,B,95.7,FALSE,0.83
506983,11243,12,4,5,TRUE,A,94.7,FALSE,0.73
506984,11243,9,4,5,TRUE,A,79.2,FALSE,0.79
506985,11243,10,5,5,TRUE,B,90.0,FALSE,0.93
506986,11243,11,5,5,TRUE,A,88.2,FALSE,0.57
506987,11244,4,1,1,TRUE,A,89.8,FALSE,0.85
506988,11244,5,1,1,TRUE,A,87.2,FALSE,0.77
506989,11244,6,1,1,TRUE,B,96.4,FALSE,0.98
506990,11244,1,2,1,TRUE,C,94.0,FALSE,0.71
506991,11244,13,2,1,TRUE,A,95.7,FALSE,0.64
506992,11244,9,2,1,TRUE,B,98.8,FALSE,0.81
506993,11244,7,3,1,FALSE,F,52.8,FALSE,0.91
506994,11244,11,3,1,TRUE,B,94.9,FALSE,0.84
506995,11244,8,3,1,FALSE,F,59.8,FALSE,0.82
506996,11244,12,4,1,TRUE,C,92.6,FALSE,0.61
506997,11244,10,4,1,TRUE,A,96.0,FALSE,0.95
506998,11244,3,4,1,TRUE,B,95.7,FALSE,0.74
506999,11245,15,3,3,TRUE,A,75.0,FALSE,0.83
507000,11245,16,3,3,TRUE,C,79.3,FALSE,0.85
507001,11246,14,1,6,TRUE,B,75.5,FALSE,0.74
507002,11246,16,1,6,TRUE,B,80.0,FALSE,0.82
507003,11246,15,1,6,TRUE,B,76.1,FALSE,0.87
507004,11246,10,2,6,TRUE,A,86.8,FALSE,0.91
507005,11247,3,1,2,TRUE,A,88.2,FALSE,0.74
507006,11247,4,1,2,TRUE,C,83.7,FALSE,0.87
507007,11247,2,1,2,TRUE,B,94.9,FALSE,0.99
507008,11247,7,2,2,TRUE,B,96.4,FALSE,0.69
507009,11247,8,2,2,FALSE,D,63.2,FALSE,0.9
507010,11247,11,2,2,TRUE,B,81.3,FALSE,0.58
507011,11247,5,3,2,FALSE,F,48.3,FALSE,0.82
507012,11247,1,3,2,TRUE,A,89.0,FALSE,0.75
507013,11247,12,3,2,FALSE,F,51.1,FALSE,0.88
507014,11247,6,4,2,TRUE,B,89.7,FALSE,0.64
507015,11248,3,3,1,TRUE,B,85.5,FALSE,0.72
507016,11248,6,3,1,TRUE,A,98.9,FALSE,0.68
507017,11248,7,3,1,TRUE,A,83.1,FALSE,0.88
507018,11249,10,4,6,TRUE,A,91.0,FALSE,0.95
507019,11249,16,4,6,TRUE,B,76.3,FALSE,0.66
507020,11249,15,4,6,TRUE,A,75.9,FALSE,0.98
507021,11249,14,5,6,FALSE,D,59.2,FALSE,0.8
507022,11250,12,3,2,TRUE,B,91.8,FALSE,0.68
507023,11250,5,3,2,TRUE,A,78.3,FALSE,0.78
507024,11250,1,3,2,TRUE,A,86.0,FALSE,0.89
507025,11250,11,4,2,TRUE,B,80.0,FALSE,0.59
507026,11250,2,4,2,FALSE,F,48.1,FALSE,0.91
507027,11250,3,4,2,FALSE,F,52.0,FALSE,0.67
507028,11251,4,5,2,TRUE,B,87.5,FALSE,0.6
507029,11251,12,5,2,TRUE,A,77.0,FALSE,0.77
507030,11251,3,5,2,TRUE,B,82.5,FALSE,0.57
507031,11251,8,6,2,TRUE,C,89.2,FALSE,0.85
507032,11251,11,6,2,TRUE,A,84.6,FALSE,0.75
507033,11251,6,6,2,TRUE,A,78.0,FALSE,0.99
507034,11251,5,7,2,TRUE,A,96.2,FALSE,0.74
507035,11251,1,7,2,FALSE,F,55.1,FALSE,0.63
507036,11251,7,7,2,TRUE,A,92.9,FALSE,0.79
507037,11252,1,1,1,TRUE,A,90.0,FALSE,0.93
507038,11252,4,1,1,TRUE,B,85.8,FALSE,0.71
507039,11252,8,1,1,TRUE,B,98.1,FALSE,0.57
507040,11252,9,2,1,TRUE,B,82.1,FALSE,0.73
507041,11252,12,2,1,TRUE,B,82.3,FALSE,0.65
507042,11252,13,2,1,TRUE,C,80.4,FALSE,0.9
507043,11252,10,3,1,TRUE,C,84.1,FALSE,0.84
507044,11252,2,3,1,TRUE,B,95.3,FALSE,0.7
507045,11252,3,3,1,TRUE,B,93.7,FALSE,0.82
507046,11253,6,9,2,TRUE,A,97.4,FALSE,0.84
507047,11253,12,9,2,TRUE,A,94.1,FALSE,0.93
507048,11254,10,7,6,TRUE,A,98.4,FALSE,0.6
507049,11254,14,7,6,TRUE,C,86.8,FALSE,0.55
507050,11254,15,7,6,TRUE,A,89.6,FALSE,0.59
507051,11254,16,8,6,TRUE,B,96.4,FALSE,0.78
507052,11255,2,8,1,TRUE,B,94.6,FALSE,0.87
507053,11255,1,8,1,TRUE,B,90.1,FALSE,0.87
507054,11255,11,8,1,TRUE,A,75.4,FALSE,0.95
507055,11255,7,9,1,TRUE,A,79.6,FALSE,0.89
507056,11255,4,9,1,TRUE,B,97.8,FALSE,0.82
507057,11255,12,9,1,FALSE,D,51.2,FALSE,0.68
507058,11255,6,10,1,TRUE,A,98.9,FALSE,0.82
507059,11255,13,10,1,TRUE,A,82.9,FALSE,0.63
507060,11255,5,10,1,TRUE,A,96.4,FALSE,0.71
507061,11255,3,11,1,,,,TRUE,0.95
507062,11255,9,11,1,,,,TRUE,0.68
507063,11255,8,11,1,,,,FALSE,0.56
507064,11256,7,6,2,TRUE,B,92.9,FALSE,0.67
507065,11256,5,6,2,FALSE,D,53.5,FALSE,0.8
507066,11256,8,6,2,TRUE,C,90.6,FALSE,0.69
507067,11256,11,7,2,TRUE,B,75.6,FALSE,0.65
507068,11256,12,7,2,TRUE,A,76.1,FALSE,0.82
507069,11256,3,7,2,TRUE,C,76.4,FALSE,0.91
507070,11256,2,8,2,TRUE,B,85.3,FALSE,0.94
507071,11256,4,8,2,TRUE,B,75.8,FALSE,0.64
507072,11256,1,8,2,TRUE,C,86.6,FALSE,0.83
507073,11256,6,9,2,TRUE,C,92.1,FALSE,0.65
507074,11257,15,6,4,FALSE,D,52.8,FALSE,0.76
507075,11257,16,6,4,TRUE,A,83.6,FALSE,0.92
507076,11257,14,7,4,TRUE,B,78.6,FALSE,0.75
507077,11257,8,7,4,TRUE,B,90.4,FALSE,0.95
507078,11258,6,7,1,TRUE,B,83.7,FALSE,0.76
507079,11258,9,7,1,FALSE,D,58.2,FALSE,0.94
507080,11258,2,7,1,TRUE,C,76.9,FALSE,0.66
507081,11258,1,8,1,TRUE,A,84.1,FALSE,0.95
507082,11258,8,8,1,FALSE,F,69.8,FALSE,0.7
507083,11258,10,8,1,TRUE,C,94.0,FALSE,0.7
507084,11258,11,9,1,TRUE,A,97.1,FALSE,0.75
507085,11258,7,9,1,TRUE,B,94.4,FALSE,0.76
507086,11258,4,9,1,TRUE,A,82.9,FALSE,0.61
507087,11258,5,10,1,TRUE,A,98.9,FALSE,0.68
507088,11258,3,10,1,FALSE,D,53.1,FALSE,0.85
507089,11258,12,10,1,FALSE,F,51.4,FALSE,0.74
507090,11258,13,11,1,TRUE,B,93.5,FALSE,0.63
507091,11259,1,8,1,TRUE,C,82.3,FALSE,0.99
507092,11259,9,8,1,TRUE,A,98.3,FALSE,0.82
507093,11260,8,4,2,TRUE,B,75.8,FALSE,0.95
507094,11260,5,4,2,TRUE,B,84.5,FALSE,0.94
507095,11260,1,4,2,TRUE,C,89.6,FALSE,0.93
507096,11260,7,5,2,FALSE,D,72.9,FALSE,0.72
507097,11260,3,5,2,TRUE,B,89.6,FALSE,0.58
507098,11260,4,5,2,TRUE,B,87.3,FALSE,0.96
507099,11260,2,6,2,TRUE,B,95.9,FALSE,0.58
507100,11260,11,6,2,TRUE,B,93.5,FALSE,0.66
507101,11260,12,6,2,TRUE,B,90.6,FALSE,0.65
507102,11260,6,7,2,TRUE,C,89.0,FALSE,0.85
507103,11261,14,9,4,TRUE,B,95.3,FALSE,0.58
507104,11261,8,9,4,TRUE,B,98.9,FALSE,0.92
507105,11261,16,9,4,TRUE,C,75.2,FALSE,0.74
507106,11261,15,10,4,TRUE,C,91.9,FALSE,0.83
507107,11262,5,7,1,TRUE,A,86.2,FALSE,0.71
507108,11262,12,7,1,TRUE,B,79.6,FALSE,0.59
507109,11262,7,7,1,TRUE,B,77.9,FALSE,0.62
507110,11262,6,8,1,TRUE,B,80.1,FALSE,0.93
507111,11262,3,8,1,TRUE,B,87.7,FALSE,0.64
507112,11262,2,8,1,TRUE,A,91.8,FALSE,0.96
507113,11262,4,9,1,TRUE,B,95.2,FALSE,0.74
507114,11262,8,9,1,TRUE,B,92.2,FALSE,0.63
507115,11262,13,9,1,TRUE,B,90.9,FALSE,0.88
507116,11263,14,3,3,TRUE,C,84.4,FALSE,0.58
507117,11263,15,3,3,TRUE,B,82.5,FALSE,0.99
507118,11263,16,4,3,TRUE,B,78.0,FALSE,0.73
507119,11264,5,9,2,TRUE,B,87.5,FALSE,0.71
507120,11264,3,9,2,TRUE,B,83.0,FALSE,0.72
507121,11265,7,5,2,TRUE,B,80.3,FALSE,0.66
507122,11265,12,5,2,TRUE,B,78.1,FALSE,0.77
507123,11265,11,5,2,TRUE,A,93.1,FALSE,0.71
507124,11265,1,6,2,TRUE,A,98.8,FALSE,0.98
507125,11265,8,6,2,TRUE,B,94.8,FALSE,0.59
507126,11265,5,6,2,FALSE,F,63.9,FALSE,0.75
507127,11265,2,7,2,FALSE,D,60.0,FALSE,0.99
507128,11265,6,7,2,TRUE,A,94.8,FALSE,0.64
507129,11265,4,7,2,TRUE,B,84.4,FALSE,0.69
507130,11266,6,9,1,TRUE,C,92.7,FALSE,0.98
507131,11266,13,9,1,TRUE,A,77.1,FALSE,0.62
507132,11266,11,10,1,TRUE,B,91.8,FALSE,0.7
507133,11266,2,10,1,TRUE,B,76.7,FALSE,0.81
507134,11267,5,5,1,TRUE,B,78.0,FALSE,0.64
507135,11267,3,5,1,FALSE,F,71.7,FALSE,0.7
507136,11267,7,5,1,TRUE,A,94.3,FALSE,0.9
507137,11267,12,6,1,TRUE,B,89.8,FALSE,0.86
507138,11267,4,6,1,TRUE,B,80.5,FALSE,0.75
507139,11267,9,6,1,TRUE,B,95.4,FALSE,0.99
507140,11267,2,7,1,TRUE,B,82.4,FALSE,0.78
507141,11267,1,7,1,TRUE,A,90.9,FALSE,0.89
507142,11267,11,7,1,TRUE,A,95.6,FALSE,0.8
507143,11267,8,8,1,TRUE,C,84.0,FALSE,0.9
507144,11267,13,8,1,TRUE,B,95.8,FALSE,0.68
507145,11267,6,8,1,TRUE,A,95.7,FALSE,0.59
507146,11267,10,9,1,TRUE,B,81.4,FALSE,0.98
507147,11268,14,5,3,TRUE,B,90.9,FALSE,0.95
507148,11268,15,5,3,FALSE,F,63.3,FALSE,0.78
507149,11268,16,5,3,TRUE,A,77.8,FALSE,0.97
507150,11269,11,2,1,TRUE,B,91.3,FALSE,0.83
507151,11269,8,2,1,TRUE,B,86.8,FALSE,0.59
507152,11269,2,3,1,TRUE,C,93.0,FALSE,0.83
507153,11269,6,3,1,TRUE,A,75.8,FALSE,0.57
507154,11269,1,4,1,TRUE,A,95.5,FALSE,0.94
507155,11269,7,4,1,TRUE,B,98.6,FALSE,0.94
507156,11269,5,5,1,TRUE,C,76.9,FALSE,0.9
507157,11269,13,5,1,FALSE,D,70.9,FALSE,0.65
507158,11269,12,6,1,TRUE,B,75.0,FALSE,0.77
507159,11269,10,6,1,TRUE,A,77.5,FALSE,0.6
507160,11269,3,7,1,TRUE,B,81.4,FALSE,0.83
507161,11269,9,7,1,TRUE,A,90.5,FALSE,0.81
507162,11270,15,9,6,TRUE,B,98.8,FALSE,0.91
507163,11270,14,9,6,FALSE,F,70.8,FALSE,0.72
507164,11270,16,10,6,FALSE,D,65.0,FALSE,0.98
507165,11270,10,10,6,TRUE,B,75.4,FALSE,0.99
507166,11271,2,1,1,TRUE,C,83.2,FALSE,0.65
507167,11271,12,1,1,TRUE,B,75.4,FALSE,0.68
507168,11271,3,1,1,TRUE,A,83.7,FALSE,0.84
507169,11272,13,2,1,TRUE,A,94.3,FALSE,0.71
507170,11272,2,2,1,TRUE,B,93.5,FALSE,0.89
507171,11272,6,2,1,TRUE,B,91.3,FALSE,0.8
507172,11272,12,3,1,TRUE,C,90.5,FALSE,0.92
507173,11272,11,3,1,TRUE,B,95.7,FALSE,1.0
507174,11272,5,3,1,TRUE,B,81.4,FALSE,0.8
507175,11273,1,5,1,TRUE,C,96.4,FALSE,0.95
507176,11273,4,5,1,TRUE,B,91.1,FALSE,0.59
507177,11273,3,5,1,TRUE,B,88.6,FALSE,0.64
507178,11274,15,7,4,TRUE,A,93.6,FALSE,0.86
507179,11274,8,7,4,TRUE,B,84.6,FALSE,0.86
507180,11274,16,8,4,TRUE,B,91.3,FALSE,0.62
507181,11274,14,8,4,TRUE,B,96.9,FALSE,0.85
507182,11275,13,3,1,TRUE,C,93.9,FALSE,0.7
507183,11275,12,3,1,TRUE,C,79.8,FALSE,0.92
507184,11275,3,4,1,TRUE,A,79.6,FALSE,0.65
507185,11275,6,4,1,TRUE,A,93.0,FALSE,0.57
507186,11275,11,5,1,TRUE,B,94.0,FALSE,0.81
507187,11275,8,5,1,TRUE,A,87.5,FALSE,0.86
507188,11276,9,7,5,TRUE,A,79.5,FALSE,0.88
507189,11276,11,7,5,TRUE,B,90.7,FALSE,0.56
507190,11276,10,7,5,TRUE,A,76.7,FALSE,0.66
507191,11276,12,8,5,TRUE,B,84.3,FALSE,0.95
507192,11277,2,7,2,TRUE,A,81.0,FALSE,0.55
507193,11277,4,7,2,TRUE,B,81.8,FALSE,0.62
507194,11277,7,7,2,TRUE,B,81.0,FALSE,0.72
507195,11277,11,8,2,TRUE,A,83.7,FALSE,0.67
507196,11277,6,8,2,TRUE,C,78.7,FALSE,0.89
507197,11277,3,8,2,TRUE,B,98.5,FALSE,0.75
507198,11277,8,9,2,FALSE,F,70.2,FALSE,0.85
507199,11277,5,9,2,FALSE,D,51.8,FALSE,0.6
507200,11277,12,9,2,TRUE,A,77.6,FALSE,0.95
507201,11277,1,10,2,TRUE,A,98.3,FALSE,0.66
507202,11278,8,1,1,TRUE,B,88.5,FALSE,0.59
507203,11278,11,1,1,TRUE,A,90.3,FALSE,0.58
507204,11278,5,1,1,TRUE,C,80.0,FALSE,0.56
507205,11278,2,2,1,TRUE,B,88.9,FALSE,0.7
507206,11278,13,2,1,TRUE,C,98.7,FALSE,0.76
507207,11278,4,2,1,TRUE,C,80.3,FALSE,0.84
507208,11278,9,3,1,TRUE,B,79.6,FALSE,0.69
507209,11278,3,3,1,TRUE,B,82.4,FALSE,0.95
507210,11278,6,3,1,TRUE,C,87.1,FALSE,0.77
507211,11278,7,4,1,TRUE,B,90.4,FALSE,0.99
507212,11278,10,4,1,TRUE,C,98.9,FALSE,0.81
507213,11278,1,4,1,TRUE,B,83.2,FALSE,0.72
507214,11279,13,3,1,TRUE,C,77.1,FALSE,0.78
507215,11279,6,3,1,TRUE,A,81.9,FALSE,0.98
507216,11279,1,3,1,TRUE,A,83.9,FALSE,0.96
507217,11279,7,4,1,TRUE,B,92.8,FALSE,0.78
507218,11279,8,4,1,TRUE,B,96.0,FALSE,0.7
507219,11279,11,4,1,FALSE,D,56.2,FALSE,0.87
507220,11279,4,5,1,TRUE,B,79.0,FALSE,0.67
507221,11279,2,5,1,TRUE,A,78.4,FALSE,0.77
507222,11279,9,5,1,TRUE,B,82.3,FALSE,0.9
507223,11279,3,6,1,TRUE,A,90.4,FALSE,0.8
507224,11279,5,6,1,FALSE,F,52.3,FALSE,0.83
507225,11279,12,6,1,TRUE,A,86.0,FALSE,0.72
507226,11280,10,2,5,TRUE,C,75.8,FALSE,0.7
507227,11280,12,2,5,TRUE,A,93.1,FALSE,0.6
507228,11280,11,3,5,TRUE,B,93.3,FALSE,0.61
507229,11280,9,3,5,TRUE,A,76.5,FALSE,0.95
507230,11281,13,8,1,FALSE,D,55.4,FALSE,0.84
507231,11281,11,8,1,TRUE,A,96.0,FALSE,0.98
507232,11281,6,8,1,TRUE,B,90.9,FALSE,0.61
507233,11281,3,9,1,FALSE,D,60.6,FALSE,0.56
507234,11281,7,9,1,TRUE,C,85.3,FALSE,0.69
507235,11281,8,9,1,TRUE,C,90.0,FALSE,0.76
507236,11281,9,10,1,TRUE,B,98.2,FALSE,0.86
507237,11281,12,10,1,TRUE,B,91.1,FALSE,0.84
507238,11281,10,10,1,TRUE,B,76.5,FALSE,0.56
507239,11282,9,5,1,TRUE,A,75.6,FALSE,0.75
507240,11282,3,5,1,TRUE,B,89.8,FALSE,0.77
507241,11282,1,5,1,FALSE,D,73.0,FALSE,0.84
507242,11282,10,6,1,TRUE,A,77.3,FALSE,0.95
507243,11282,4,6,1,TRUE,A,86.6,FALSE,0.88
507244,11282,6,6,1,TRUE,B,97.9,FALSE,0.97
507245,11282,2,7,1,TRUE,C,80.7,FALSE,0.96
507246,11282,13,7,1,FALSE,D,62.6,FALSE,0.65
507247,11282,11,7,1,FALSE,F,71.6,FALSE,0.74
507248,11282,5,8,1,TRUE,C,95.7,FALSE,0.76
507249,11282,7,8,1,TRUE,B,96.9,FALSE,0.81
507250,11282,12,8,1,FALSE,D,51.0,FALSE,0.95
